Alloy;No;S_Phase;Phase;a (Å);δ;T_m (K);σT_m (K);ΔH_mix (kJ/mol);σH_mix (kJ/mol);S_id (R);χ;Δχ;VEC;σVEC;Bulk Modulus (GPa);σBulk (GPa);Young's modulus E (GPa);Shear modulus G (GPa);Ag;Al;As;Au;B;Ba;Be;Bi;Br;C;Ca;Cd;Ce;Cl;Co;Cr;Cs;Cu;Dy;Er;Eu;F;Fe;Ga;Gd;Ge;H;Hf;Hg;Ho;I;In;Ir;K;La;Li;Lu;Mg;Mn;Mo;N;Na;Nb;Nd;Ne;Ni;Ns;O;Os;P;Pb;Pd;Pr;Pt;Rb;Re;Rh;Ru;S;Sb;Sc;Se;Si;Sm;Sn;Sr;Ta;Tb;Te;Ti;Tl;Tm;V;W;Y;Yb;Zn;Zr
AlCo1.5CrFeNiTi0.5;6;SS;BCC+FCC;1,2959;0,065360;1712,4950;379,9371;-17,1667;7,7956;1,7482;1,7667;0,1326;7,0833;2,49861;151,8333;38,7424;188,5833;72,2500;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0
AlCo2CrFeNiTi0.5;6;SS;BCC+FCC;1,2925;0,063641;1716,7646;365,3312;-16,4260;7,5643;1,7118;1,7754;0,1309;7,2308;2,45432;154,0000;37,9716;190,1538;72,4615;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0
AlCo3CrFeNiTi0.5;6;SS;BCC+FCC;1,2869;0,060500;1723,5960;340,5505;-15,0400;7,0577;1,6217;1,7893;0,1269;7,4667;2,36267;157,4667;36,4378;192,6667;72,8000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0
AlCoCrFeNiTi;6;SS+IM;BCC+IM;1,3135;0,072208;1726,9117;385,0179;-21,5556;9,1136;1,7918;1,7383;0,1414;6,6667;2,56038;146,0000;39,3277;180,8333;69,6667;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
AlCoCrFeNiTi0.5;6;SS;BCC;1,3000;0,067176;1707,4491;396,4462;-17,9174;7,9623;1,7678;1,7564;0,1338;6,9091;2,53895;149,2727;39,4809;186,7273;72,0000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0
AlCoCrFeNiTi1.5;6;SS+IM;BCC+IM;1,3249;0,074982;1743,3800;374,2864;-23,9053;9,6519;1,7782;1,7231;0,1457;6,4615;2,56051;143,2308;38,9835;175,8462;67,6923;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0
AlCoCrFeNiTi2;6;IM;IM;1,3347;0,076446;1757,4957;364,2446;-25,3878;9,8256;1,7479;1,7100;0,1481;6,2857;2,54751;140,8571;38,5280;171,5714;66,0000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
AlCoCrFeNiZr;6;AM;AM;1,3370;0,102379;1758,0783;407,9711;-27,5556;12,5234;1,7918;1,7033;0,2000;6,6667;2,56038;127,6667;67,4331;172,6667;67,8333;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AlCoCrFeNiZr0.5;6;IM;IM;1,3128;0,088250;1724,4491;409,8784;-21,4876;10,4739;1,7678;1,7373;0,1726;6,9091;2,53895;139,2727;57,8290;182,2727;71,0000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5
AlCoCuFeNbNi;6;IM;IM;1,3128;0,064001;1724,7067;550,9471;-13,2222;8,7916;1,7918;1,7883;0,1321;7,6667;2,80872;152,6667;36,8179;154,1667;57,5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AlCoCuFeNdNi;6;IM;IM;1,3480;0,108556;1482,5400;316,5161;-11,3333;10,5891;1,7918;1,7117;0,2752;7,3333;3,19722;129,6667;56,5970;143,5000;53,8833;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AlCoCuFeNiSi;6;SS;FCC+BCC;1,2668;0,065819;1547,5400;311,7486;-20,4444;11,7024;1,7918;1,8383;0,1054;7,5000;2,98608;141,0000;40,3939;144,5000;51,1667;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Al2.5CoCuFeNiSn0.1;6;IM;IM;1,3270;0,070816;1371,0535;395,5043;-10,1102;7,0119;1,5749;1,7789;0,1344;6,9545;3,27725;131,1818;46,8705;140,9091;52,6970;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0
AlCoCuFeNiTi;6;SS;FCC+BCC;1,3183;0,069888;1589,8733;343,4463;-16,8889;10,0226;1,7918;1,7783;0,1474;7,5000;2,98608;142,6667;38,8444;156,0000;58,5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
AlCoCuFeNiZr;6;SS+IM;FCC+BCC+IM;1,3418;0,099993;1621,0400;380,3933;-23,8889;13,5943;1,7918;1,7433;0,2110;7,5000;2,98608;124,3333;66,2361;147,8333;56,6667;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AlCoCuNiTiZn;6;SS;BCC+2FCC;1,3440;0,065767;1403,4867;457,4114;-17,8889;9,5175;1,7918;1,7483;0,1520;8,1667;3,43592;126,0000;44,5720;138,8333;52,0000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
 AlCrCuFeMgNi4.75;6;IM;IM;1,3046;0,087911;1580,8451;381,1500;-4,5549;6,3770;1,5182;1,7828;0,1925;7,9487;3,08801;148,3077;46,7926;172,8205;66,5641;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Al0.8CrCu1.5FeMnNi;6;SS;SS;1,2934;0,049564;1590,7033;366,6113;-1,7435;6,1127;1,7723;1,7600;0,1430;7,9206;2,59610;142,9841;32,1719;180,7937;58,0635;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1,5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Al0.8CrCuFe1.5MnNi;6;SS;SS;1,2905;0,050816;1626,6740;364,2189;-3,3056;5,9779;1,7723;1,7544;0,1388;7,6825;2,43536;145,3651;32,9633;187,2222;60,7619;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Al0.8CrCuFeMn1.5Ni;6;SS;SS;1,2991;0,050546;1603,4994;361,0291;-4,2328;6,0344;1,7723;1,7322;0,1471;7,6032;2,44001;141,3968;32,7678;186,1905;54,2540;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AlCrCuFeMnNi;6;SS;BCC;1,2993;0,053877;1588,2067;388,5806;-5,1111;6,3588;1,7918;1,7433;0,1426;7,5000;2,62996;141,0000;35,0951;181,3333;57,8333;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Al0.3CrCuFeMnNi;6;SS;BCC+2FCC;1,2818;0,042129;1674,6813;326,8663;-0,2706;5,2928;1,7359;1,7609;0,1426;8,0943;2,19144;149,5849;27,6156;196,0377;62,0377;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Al0.5CrCuFeMnNi;6;SS;2BCC+FCC;1,2873;0,046614;1647,7282;349,5825;-1,9174;5,7232;1,7678;1,7555;0,1429;7,9091;2,35312;146,9091;30,4077;191,4545;60,7273;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Al0.8CrCuFeMnNi;6;SS;2BCC+FCC;1,2948;0,051474;1610,7838;375,3795;-3,9715;6,1591;1,7886;1,7479;0,1428;7,6552;2,53630;143,2414;33,5175;185,1724;58,9310;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AlCr0.5CuFeNiTi;6;SS+IM;FCC+B2;1,3243;0,070990;1611,1345;392,5770;-15,4050;9,6869;1,7678;1,7491;0,1491;7,0909;3,05866;137,4545;37,3201;157,5455;60,6364;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
AlCr1.5CuFeNiTi;6;SS+IM;FCC+B2;1,3127;0,069050;1698,6523;415,3708;-12,2604;8,7835;1,7782;1,7354;0,1409;6,9231;2,84095;140,9231;35,2801;176,2308;69,0000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
AlCr2CuFeNiTi;6;SS+IM;FCC+B2;1,3081;0,067937;1733,0343;419,0187;-11,1020;8,3560;1,7479;1,7300;0,1371;6,8571;2,74791;142,2857;34,3499;183,5714;72,2857;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
AlCr3CuFeNiTi;6;SS+IM;FCC+B2;1,3008;0,065656;1788,9050;418,9038;-9,3125;7,6157;1,6675;1,7213;0,1303;6,7500;2,58602;144,5000;32,6611;195,5000;77,6250;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
AlCrCuFeNiTi;6;SS+IM;BCC+IM;1,3180;0,070092;1658,5400;407,4232;-13,6667;9,2386;1,7918;1,7417;0,1448;7,0000;2,94392;139,3333;36,2706;167,6667;65,1667;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Al0.5CrFeNiTiV;6;IM;IM;1,3145;0,067299;1874,4973;346,7218;-18,8430;8,1240;1,7678;1,7045;0,1328;6,2727;2,29984;148,7273;32,5551;176,1818;68,5455;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
AlCrMoTaTiZr;6;AM;AM;1,4232;0,074763;2228,0783;746,6089;-16,1111;8,9323;1,7918;1,6333;0,2573;4,6667;1,10554;129,3333;77,4740;174,5000;67,8333;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1
AlCrNbTiVZr;6;IM;IM;1,4152;0,079211;2019,2450;545,2091;-16,3333;9,1328;1,7918;1,5617;0,1098;4,5000;0,95743;112,6667;60,2956;127,5000;50,5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
AlFeNiTiVZr;6;SS;BCC;1,3833;0,093541;1787,4117;414,2025;-31,3333;12,5705;1,7918;1,6417;0,1898;5,6667;2,49444;116,0000;63,2982;132,0000;51,3333;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
Al0.3HfNbTaTiZr;6;SS;BCC;1,4965;0,049769;2433,0266;590,7994;-3,9872;7,3733;1,7359;1,4628;0,1204;4,3208;0,57539;115,6226;67,2636;108,1132;41,8491;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1
Al0.4Hf0.6NbTaTiZr;6;SS;BCC;1,4887;0,049231;2397,1976;642,8455;-6,3296;8,3136;1,7440;1,4788;0,1158;4,3200;0,61449;115,2800;69,4594;109,7600;42,4800;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1
Al0.5HfNbTaTiZr;6;SS;BCC;1,4942;0,049596;2378,4973;644,3197;-7,6694;8,9472;1,7678;1,4682;0,1213;4,2727;0,61658;114,1818;66,4445;106,7273;41,2727;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1
Al0.75HfNbTaTiZr;6;SS;BCC;1,4915;0,049332;2315,6700;695,6564;-11,5539;10,2376;1,7867;1,4743;0,1221;4,2174;0,65651;112,5217;65,4489;105,1304;40,6087;0;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1
AlMo0.5NbTa0.5TiZr ;6;SS+IM;BCC+B2 ;1,4645;0,050410;2169,0940;749,7127;-16,8400;10,5644;1,7481;1,5820;0,2176;4,3000;0,90000;114,2000;74,8569;123,1000;47,1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;1;0;0;0;0;0;0;0;1
AlMo0.5NbTa0.5TiZr;6;SS;BCC;1,4645;0,050410;2169,0940;749,7127;-16,8400;10,5644;1,7481;1,5820;0,2176;4,3000;0,90000;114,2000;74,8569;123,1000;47,1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;1;0;0;0;0;0;0;0;1
Al0.3NbTa0.8Ti1.4V0.2Zr1.3;6;SS;BCC;1,4793;0,053048;2316,4882;594,4867;-4,8640;7,2406;1,6193;1,4988;0,1066;4,3400;0,58686;107,7600;72,9818;109,9800;42,9800;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;1,4;0;0;0,2;0;0;0;0;1,3
Al0.5NbTa0.8Ti1.5V0.2Zr;6;SS;BCC;1,4696;0,049265;2264,9670;654,1848;-8,6176;8,5272;1,6572;1,5142;0,0997;4,3000;0,64031;113,0000;68,1366;111,0800;42,9200;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;1,5;0;0;0,2;0;0;0;0;1
BeCuNiTiVZr;6;AM;AM;1,3388;0,115005;1816,2950;297,4649;-24,8889;12,6750;1,7918;1,6467;0,2047;6,0000;3,31662;120,0000;58,0230;154,6667;63,3333;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
C0.1CoCrFeMnNi;6;IM;IM;1,2577;0,063519;1840,8431;351,5889;-7,9662;7,3136;1,6744;1,7814;0,1749;7,9216;1,50611;159,4706;28,3931;215,0980;68,2353;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C0.25CoCrFeMnNi;6;IM;IM;1,2439;0,090674;1897,4762;478,6765;-13,1338;10,7629;1,7242;1,8033;0,2147;7,8095;1,62185;155,8571;35,0296;208,9524;66,2857;0;0;0;0;0;0;0;0;0;0,25;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C0.1Hf0.5Mo0.5NbTiZr;6;IM;IM;1,4736;0,094506;2415,1951;424,0735;-10,6365;16,9032;1,6362;1,5744;0,2987;4,4878;0,70268;110,5610;75,6945;119,8780;46,3415;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
CoCrCuFeMnNi;6;SS;FCC;1,2692;0,029967;1727,2950;256,1059;1,4444;3,8685;1,7918;1,7883;0,1358;8,5000;1,70783;158,3333;21,9216;204,5000;66,0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CoCrCuFeNiTi0.8 ;6;SS+IM;SS+IM;1,2818;0,057000;1792,6845;249,7898;-6,7539;8,1779;1,7886;1,7952;0,1332;8,1379;2,30029;158,2759;23,7906;193,4138;74,3448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0
CoCrCuFeNiTi;6;SS;FCC;1,2878;0,061173;1797,6283;247,0302;-8,4444;8,5798;1,7918;1,7867;0,1388;8,0000;2,38048;156,6667;24,9444;190,8333;73,3333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CoCrCuFeNiTi0.5;6;SS;FCC;1,2720;0,048222;1784,5945;254,0335;-3,7025;7,3045;1,7678;1,8091;0,1224;8,3636;2,14360;160,9091;21,5130;197,6364;76,0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0
CoCrCuFeNiTi0.8;6;SS+IM;FCC+IM;1,2818;0,057000;1792,6845;249,7898;-6,7539;8,1779;1,7886;1,7952;0,1332;8,1379;2,30029;158,2759;23,7906;193,4138;74,3448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0
CoCrCuFeNiTi2.5;6;IM;IM;1,3227;0,074916;1826,3027;228,2718;-15,6444;9,5492;1,7095;1,7373;0,1586;7,2000;2,66333;147,3333;29,0899;175,8667;67,4667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0
